z_mm,dLETPrimaries,dLETProtons,dLETAll,tLETPrimaries,tLETProtons,tLETAll
16.4475,16.14659962687523,18.184618451346562,40.15352477990579,16.001222451094797,16.295898790407513,16.39437833722843
16.532500000000002,16.197318172788286,18.21098479368854,40.370663187338856,16.04979823801866,16.343667506558656,16.443359734624757
16.617500000000003,16.2452358616838,18.27044346053377,39.82608394279512,16.098746760241884,16.393259759781238,16.491864803203846
16.7025,16.294739132764583,18.331687534775025,40.553477198160365,16.148225795493232,16.443710928826036,16.544485633547694
16.7875,16.34853562745282,18.379995006810844,39.88900829145491,16.198290714144715,16.494119934237514,16.591015528966942
16.872500000000002,16.393920894175032,18.412572867006904,40.016016849031075,16.248642204118116,16.543923283677962,16.644259875909118
16.957500000000003,16.45073355015583,18.461299249602103,40.17770866719088,16.299810198726796,16.59523761006174,16.695273109018142
17.042500000000004,16.497586819520627,18.515244613987786,39.69020751650648,16.351258368675126,16.647652597203205,16.746853305115884
17.1275,16.55084789416282,18.571035881161386,39.88226390665091,16.40341108650632,16.700079842195134,16.800369826961006
17.212500000000002,16.605890603284397,18.615679676641626,40.37814227470183,16.45611415529809,16.752526191857093,16.85428014273827
17.2975,16.654045332540008,18.67828037471966,39.870184851964595,16.509184561025425,16.806900126228257,16.90686448056381
17.382500000000004,16.71246598822874,18.740528366140886,40.02898919245713,16.563079538537142,16.861811923835614,16.9608671354226
17.4675,16.76166675393447,18.796537613012834,40.097801335185395,16.61731688419189,16.916540505413796,17.017725032987723
17.552500000000002,16.817538420168216,18.858464539473665,40.44972780464114,16.672307156281086,16.972175325773794,17.073029756045994
17.637500000000003,16.874347110774924,18.902838849842443,40.42992139095666,16.727914070519965,17.027207862177313,17.12978973004225
17.722500000000004,16.932235947521608,18.9481202572002,41.05119978803964,16.784133709412444,17.0833417652114,17.18727492911882
17.807500000000005,16.986025077584575,18.990879316236168,40.262496315263775,16.840862178864423,17.139514490267583,17.242131992759628
17.892500000000002,17.045595701771756,19.049705899943593,40.26173357820818,16.898369635166198,17.19778688944284,17.299955914335392
17.977500000000003,17.107455393355906,19.117209957940087,40.521671926900936,16.95654518875442,17.25580135772467,17.357854753633944
18.0625,17.161904854723463,19.17832450368238,40.73406940187885,17.015206531613376,17.315323230101445,17.418042691666173
18.147500000000004,17.221952864031838,19.21755506094224,40.144614993377594,17.074649624694118,17.37427152508705,17.475063396864215
18.2325,17.281243512168736,19.288213708871222,40.753361257812855,17.13478063189383,17.435424948716697,17.537681246442784
18.317500000000003,17.34459841336352,19.34247727613063,40.51033810816443,17.195680365772645,17.496223031595797,17.59998530452007
18.402500000000003,17.405099967891683,19.435671325430317,40.83723547403045,17.257196286203683,17.560282344399344,17.66480514428253
18.4875,17.468408238839157,19.477244093884984,40.18211811509701,17.319515235981623,17.621402727111192,17.723633501135712
18.5725,17.52756203954955,19.52834414948123,40.27564640839889,17.382450716366264,17.683841411307935,17.785631283025314
18.657500000000002,17.59274400891997,19.608501271708626,41.178568269300065,17.446278256427814,17.749517134453306,17.853319126903486
18.742500000000003,17.659598651136186,19.682230702887917,40.56222998502167,17.510927694272535,17.814997951476556,17.91719303002394
18.8275,17.724013269961663,19.719413530018254,40.17289489825666,17.576260556400218,17.878918651838614,17.980422165926207
18.9125,17.790227035193947,19.805724174631685,40.8079579165611,17.642483826789675,17.94631742582466,18.049612759993384
18.997500000000002,17.85977222114676,19.872573802797266,40.87333759168361,17.709572417639354,18.014525154617385,18.117663687731167
19.082500000000003,17.927858023046213,19.934179641786077,41.07350901616471,17.777470395094397,18.082148072951107,18.185000109243195
19.1675,17.995846593406313,19.994400614186997,40.403032303161936,17.846142118804647,18.149887356643866,18.25177607560993
19.2525,18.064748693191362,20.055687026780973,40.56919580749137,17.9157296593983,18.21930219872858,18.321848500818025
19.337500000000002,18.13894277582059,20.13439695724529,40.51224368432255,17.98636039905312,18.291016517717615,18.394340294386183
19.422500000000003,18.204522014702743,20.20935408636032,40.9779265980553,18.057633496226945,18.36308374692447,18.467451636508166
19.5075,18.282443470186198,20.272485140539263,41.21030134131666,18.130194198009473,18.435320926897568,18.540040389169462
19.5925,18.35576733120597,20.364402343898032,40.6737644520042,18.203593377874064,18.509963222901252,18.61217030087358
19.677500000000002,18.42943555839163,20.420108057300602,40.614928689125016,18.277893179425934,18.583325251487107,18.68687644829578
19.762500000000003,18.5045540885572,20.484190498313293,41.544156047359486,18.353212557614576,18.658406463058526,18.76594649056673
19.847500000000004,18.58203200687348,20.569720208973234,40.84098523378398,18.429646077044293,18.73598350442489,18.839951736626798
19.9325,18.66144787744823,20.66200917883298,41.19189558901302,18.507165627029966,18.815080506796413,18.919688629783213
20.0175,18.741255685054785,20.733974171501664,41.6043420722979,18.585672336459876,18.892987274439083,18.99839194576727
20.1025,18.820327813912083,20.802547293908965,41.48430903696907,18.665340255849582,18.972191197108888,19.078673867888742
20.1875,18.901548089208244,20.90822172998896,41.43940986773113,18.74612348819855,19.054467782215024,19.16156247379216
20.2725,18.98841113904994,20.980907015132626,41.17605607696334,18.828195501345363,19.135872301084884,19.242100846358888
20.3575,19.06824187863292,21.05318651986,41.307588324559056,18.911260263115413,19.218151449770865,19.322631020896786
20.4425,19.153074068931684,21.139032552458545,41.634190377797154,18.99570691503361,19.30354558803086,19.408671156067044
20.5275,19.24377909137964,21.21343999730201,41.68197535982863,19.081411297027216,19.38849594246977,19.494799803373947
20.612499999999997,19.32982728928739,21.305363450187183,41.81939005463726,19.16819176995308,19.47627874214377,19.581934619175406
20.697499999999998,19.41766977231148,21.393277665736907,41.068282937994525,19.25641817658069,19.56463351181065,19.66789857563633
20.782500000000002,19.509094429361696,21.47757490068309,41.23399747982226,19.346062347605272,19.653987887749697,19.758267666219943
20.8675,19.602914049687712,21.56872821334791,41.570977382319974,19.437136698346958,19.74509901808478,19.85013537897505
20.9525,19.69784186114991,21.66626539139762,41.98393396309214,19.52960486430364,19.83879955527699,19.945607702235137
21.0375,19.79091462954444,21.766519147899093,41.820797977313866,19.623359819659118,19.93246214616036,20.037931269657097
21.1225,19.888114596980124,21.837430000686748,41.516192193506406,19.718740101405036,20.02667127559718,20.13207474481142
21.207500000000003,19.989571758404015,21.95845295543045,42.05412244035656,19.815761366729927,20.124911246800146,20.231646322030684
21.292499999999997,20.08805726486204,22.041040741182446,41.30351701153917,19.914251420437946,20.22274804140519,20.326838302125207
21.3775,20.189842660538744,22.135419036158023,41.63371810547515,20.014387942875473,20.322944398554785,20.4276519249808
21.462500000000002,20.29342108873594,22.25262071938841,41.78502625838003,20.116142844792154,20.42582662183144,20.530223145015047
21.5475,20.400198184200335,22.35189818994143,41.73960453754227,20.219797560209358,20.529275468655204,20.63429706283581
21.6325,20.507420316982255,22.43753904738097,41.9173449347401,20.32514489516942,20.634276217042352,20.7386560402782
21.717499999999998,20.62031298368617,22.5619644003641,41.97909140377255,20.432343998537764,20.742188110829296,20.84669462327417
21.802500000000002,20.727494092462848,22.689953704099754,42.015446532647545,20.541224849298185,20.85217893273475,20.95709323139307
21.887500000000003,20.844717409214706,22.785887491467214,41.49115591699873,20.652494621096036,20.96292100025108,21.066967449303345
21.9725,20.964159987327758,22.90268820910259,41.80478684262528,20.76560082275399,21.075693353799885,21.179793362820263
22.0575,21.078526200398873,23.018256619976455,41.86618750955827,20.88055302505257,21.19108056543527,21.294398964173265
22.1425,21.2031295962764,23.13993842224456,42.068445842982086,20.997921201578382,21.3084804265003,21.411588364458193
22.2275,21.325530396924194,23.24880238878601,41.684801187413264,21.117288370701658,21.42699213060814,21.52924253447323
22.3125,21.451902491733303,23.37143156546131,41.852495993846766,21.239042446463433,21.54915647148495,21.651770355030024
22.3975,21.57879067986423,23.516358794328227,42.51306681590551,21.362913020973455,21.6744526933012,21.779006696339106
22.4825,21.710992879227575,23.64105567720452,42.29474516201152,21.48942655501598,21.800500631014557,21.904310988040194
22.5675,21.846546940028034,23.74567085084867,42.147635372205954,21.618418651810725,21.92770986349651,22.031172419146237
22.6525,21.98365834589922,23.896219582341605,42.521032331977665,21.75010818757087,22.060289277647065,22.164122209460313
22.7375,22.12849698771367,24.047398808227285,42.07690745173131,21.884399790320952,22.194925147052764,22.297087302338813
22.822499999999998,22.265715631985234,24.170301507875646,42.58208645122973,22.021016685237978,22.330272706572437,22.433439136670753
22.9075,22.41850395786087,24.298028424370433,41.97876731682007,22.16112918184312,22.468783548935743,22.570331658748238
22.992500000000003,22.56755557162384,24.44457386067619,42.05706337235192,22.30383216172049,22.611719252420297,22.71190735246429
23.0775,22.720258130207913,24.60324822425051,42.05823398361387,22.449669072843776,22.757646469666742,22.857079976895513
23.1625,22.878815797290752,24.73280140315896,42.65566608966923,22.598729390323662,22.90487057939291,23.006870541677625
23.2475,23.03952188878417,24.891804941544848,43.050218479692724,22.751098909651244,23.057045643098075,23.160345096142848
23.3325,23.207287798881303,25.063664446827065,42.5666783172739,22.90709406621891,23.2133675885789,23.3150469251792
23.417500000000004,23.378728549239895,25.231627073105418,42.518126625329714,23.06644213441858,23.372556702302397,23.473219886789654
23.502499999999998,23.55194379390243,25.40234834386763,42.41050112425683,23.229469460034963,23.53526311726876,23.634121457257454
23.587500000000002,23.727359129993083,25.561492183252742,42.62625100878049,23.39608597099016,23.700986547725254,23.800522625825113
23.6725,23.917281434862343,25.742089035856722,41.865768451621754,23.567349546713626,23.871712349353416,23.966696141120142
23.7575,24.104903769971997,25.932604543478988,42.29819829297712,23.742240521417923,24.04648394769786,24.142447987054926
23.8425,24.295843552067662,26.116338098593523,42.41260120229357,23.9213222681508,24.224522834892166,24.318567300555124
23.9275,24.49354343010188,26.300269848401914,42.41619984979668,24.10519871680352,24.40720382135182,24.501414713955633
24.012500000000003,24.706298753300512,26.51141234057483,42.06150214209615,24.29418863142399,24.596419268403462,24.687667031773014
24.097499999999997,24.914387941473606,26.710887310252048,42.00562529826823,24.487528096002766,24.78910337211386,24.879004742702453
24.1825,25.133074934946954,26.91365158213819,42.280078720324575,24.686042748014273,24.986778233326994,25.076906190223887
24.267500000000002,25.35522709300744,27.15228044472885,42.15191143511332,24.889914917039835,25.191604575098516,25.279350208486708
24.3525,25.582661956306804,27.368715059994464,41.99410820677286,25.099302380669663,25.400339873768882,25.486232167356928
24.4375,25.825651403415836,27.60006302139533,42.01618822419039,25.314946829357815,25.615062145938513,25.69919506570188
24.5225,26.07203447038504,27.840748108553957,41.71256924374863,25.53669414035868,25.83593045157612,25.916720553562968
24.6075,26.324391072501538,28.092508739824204,41.63766031739287,25.764262919209436,26.063118358377924,26.1429346063412
24.692500000000003,26.584416619977855,28.351346938166042,41.63815336158468,25.998756073764493,26.297371516456998,26.376014396847978
24.7775,26.858597697358416,28.60990300788226,41.87038173779908,26.240695290965768,26.53816351283349,26.615970737119554
24.8625,27.13620726137709,28.874245512326336,41.81893304959916,26.48978407755279,26.78600770213301,26.862557885162722
24.9475,27.427546787919454,29.154308773162715,41.65445409863168,26.74706672119988,27.042574210292777,27.117545237293573
25.0325,27.735905867822638,29.46114669354246,41.731992144336566,27.012521100191595,27.307238270096587,27.380856607797206
25.1175,28.039835984659334,29.744119846255458,41.9569507411553,27.285804040190055,27.578835941813033,27.653065387028754
25.2025,28.370892607886784,30.063563638864075,42.00203763571836,27.56934382894652,27.86180212306627,27.935220244345544
25.2875,28.704784272459282,30.3900185070546,42.20356640349338,27.861998372643015,28.153403301560537,28.227974930528696
25.372500000000002,29.053999408285033,30.726478555075534,42.67469673898985,28.164759472509182,28.45592981696231,28.531078511559272
25.4575,29.418491366645018,31.088959792842353,42.47078083418912,28.47878748764967,28.77002855240891,28.84295483812625
25.5425,29.79442561990516,31.454746545588275,42.69830896490231,28.803657439429237,29.093344757542663,29.165752632240565
25.627499999999998,30.18829626485971,31.820469178451336,42.940298831645045,29.14117514657134,29.428556643404583,29.501457048841303
25.7125,30.596248347466286,32.22506192314319,42.9028154645348,29.491359294192776,29.778583787520656,29.84976795174397
25.797500000000003,31.02755109001464,32.64297059175,43.2667846238952,29.855730799711566,30.141914115066875,30.21329989827816
25.8825,31.46712535707858,33.06388436344747,43.70834549981997,30.234077282310587,30.518940831408518,30.591051705349955
25.9675,31.940742890518642,33.5172801150254,43.95110140857913,30.6292793994896,30.912997396632903,30.9846263231227
26.0525,32.420312862515644,33.997034578574066,43.93674036458112,31.04032497563151,31.3243951994719,31.394058016334387
26.1375,32.93656103587351,34.50018224109796,44.239856879305805,31.470358596304784,31.7534801835933,31.82304362750961
26.222500000000004,33.46706823834458,35.00703879562472,44.479638592816805,31.918995481855557,32.19989946990529,32.26845697826102
26.307499999999997,34.02580431645474,35.5569040337961,44.7644162813174,32.38909297188128,32.67033595216049,32.737763284246135
26.392500000000002,34.614675044476165,36.13956277030142,45.25779673922105,32.8817779405874,33.16254009918641,33.22927646746784
26.477500000000003,35.23049007967495,36.72710934753982,45.2723597329758,33.399055897692115,33.67698958315699,33.74116482956246
26.5625,35.89258024725233,37.380857532604765,45.67490793253632,33.944684040350964,34.22232211561614,34.285267416523325
26.6475,36.59361066349099,38.06115157832236,46.03441559363353,34.51956410453042,34.79589879702399,34.8571160400637
26.732499999999998,37.32983541122294,38.78364143545289,46.68270008503134,35.125986159924636,35.40201084442864,35.463522365771134
26.817500000000003,38.107710203307995,39.557052628197866,47.03503467000239,35.76786048441656,36.0433638222414,36.10192377684404
26.902500000000003,38.9389458305659,40.36746586068642,47.39302744034049,36.44962528202727,36.72368138636805,36.780271510784274
26.9875,39.8321098093734,41.23901576491051,47.96349825586325,37.17624500675566,37.44920539986281,37.50398301475426
27.0725,40.804386461708894,42.200067499279925,48.31743189516151,37.953523273924155,38.225914064513425,38.27663033312422
27.1575,41.8535064290055,43.24735320455195,49.134965638023154,38.786823385889164,39.060933599911976,39.109901880308755
27.2425,42.98851977794892,44.37939632926925,49.73016730053336,39.68427720394553,39.95888738131529,40.004467059722664
27.3275,44.2842024881848,45.65420470228479,50.689116860488,40.66138155657781,40.9357854735396,40.978724806383696
27.4125,45.73738981714543,47.110177362372404,51.724859950151306,41.72491262251232,42.00179687515879,42.04241009777202
27.497500000000002,47.38857601716471,48.760433218450565,53.0033124592636,42.89119571439313,43.17138254560897,43.20939100482395
27.5825,49.312706159142785,50.700109097807896,54.455426216867316,44.17943058009074,44.46568747615041,44.50042074164839
27.6675,51.54640845852119,52.96632090337318,56.58363934674283,45.60666345551657,45.90211516074415,45.93613240981991
27.7525,54.17838147585432,55.631100470482934,58.792329463192694,47.19794431128338,47.504661678069816,47.534797829639885
27.8375,57.243178415572395,58.748225791102485,61.72824483121981,48.97462506812227,49.29727778442176,49.32675542653406
27.9225,60.84759951538012,62.42094234678558,65.05818285989272,50.96980968074672,51.3139844513626,51.34140640125221
28.0075,65.08304432067554,66.75025648458032,69.25465680786158,53.21157119275516,53.58492237027044,53.611856903299504
28.0925,69.98532581732013,71.7625495941969,74.09052733016811,55.72612476433004,56.13516530190316,56.16112358222209
28.177500000000002,75.52883340406547,77.4243570131078,79.6020079302159,58.5317520767822,58.98295694607648,59.00855650976771
28.2625,81.85493549878902,83.87404950110542,86.02223605948494,61.66461418577566,62.164452666066914,62.19084225275652
28.3475,88.76143957173396,90.9169845643736,92.88065769250089,65.11944727249734,65.67654051026072,65.70213107111356
28.432500000000005,96.3246509421504,98.59619062560587,100.43106484673153,68.92206663582418,69.53890316412622,69.56438128379457
28.5175,104.45820552999305,106.83199391952053,108.55838891145027,73.07793056429833,73.75990826063132,73.78515265706788
28.602500000000003,113.0741720864585,115.54245019686957,117.11757043289572,77.5783457335291,78.32805930840244,78.35255186733559
28.6875,122.05805666916727,124.58759875524869,125.99372053753952,82.41313650575887,83.2264532403394,83.2498538970082
28.7725,131.34174360587616,133.8869131518719,135.10931634909124,87.57422394754347,88.44301060961965,88.46485707200526
28.8575,140.90543422179536,143.44675182172728,144.54427358311813,93.05193214396255,93.97254638571351,93.99337267620466
28.9425,150.5844292080389,153.0870848858063,153.96390508297605,98.80527525380212,99.76564903284404,99.78366649377192
29.027500000000003,160.3247084590805,162.72961927368155,163.53011394903112,104.81686418062046,105.79626200039594,105.81335961563543
29.112499999999997,170.1536393552808,172.43817848959347,173.13223093375146,111.07630506748532,112.0604142979562,112.07635948695035
29.1975,179.86949917848875,181.98829016660878,182.57854339985235,117.50812957111923,118.47131191863143,118.48581693146386
29.282500000000002,189.57043540436806,191.48294044876533,191.96717646104946,124.13173229117673,125.0456700176237,125.05817455354006
29.3675,199.13904722454603,200.77075226563585,201.1766322921831,130.8850247130358,131.70595503605503,131.71709832549243
29.4525,208.50287773610145,209.78809904733393,210.0705527116889,137.69879314146198,138.381700880566,138.3904849591851
29.537499999999998,217.68912745569332,218.52750006549002,218.7291090918659,144.58468842329304,145.0597696474604,145.0658566341324
29.622500000000002,226.56530052192227,227.04032173496668,227.19207789579175,151.4471730188865,151.7194142079616,151.7247062815655
29.707500000000003,235.30129076823366,235.60024199707377,235.87322159452415,158.36083810595355,158.50748044678403,158.5169099711326
29.7925,243.9610040320647,244.14945959993457,244.43991241540252,165.2728520092402,165.3128224427862,165.3248331440941
29.8775,251.94701303162748,252.0282232549669,252.59596874166576,172.0021162154841,171.9111857969997,171.9327596175739
29.9625,260.03607996809905,260.03546144540184,261.02473265986555,178.80261021670825,178.53579388374416,178.57812046887284
30.0475,267.6898355517896,267.5693964428258,269.1698997655707,185.47739348082746,184.89103784938183,184.96504711193063
30.1325,275.4101359231567,275.06823361628386,278.3956690437894,192.14844798381893,190.90591963555235,191.0477225346761
30.2175,282.5712194625913,281.77708656984356,286.9222948828092,198.7295039094509,196.09959111309627,196.31310706285748
30.302500000000002,289.9566935953269,288.2393197650158,295.5484193408194,205.55210800376886,199.90840845575485,200.2046269323593
30.387500000000003,297.07755575720876,293.12203460070884,311.50934774155405,211.87336132264699,199.21440786498755,200.0676267022034
30.4725,303.04370727113337,293.8963631618354,327.2326939800141,218.1168274326935,190.0440801819567,191.5573560387671
30.5575,310.6957227066751,288.3509852697024,403.45147073098946,225.40045360619487,166.39015953153807,170.9433584654178
30.6425,319.88523262940157,267.59213006674304,447.80440223212116,234.45558629393466,127.90334194387215,135.74450981970327
30.7275,319.4342912989183,213.67382573668894,497.51970881250173,243.10585205883956,88.84805445412943,97.24215914500718
30.812500000000004,296.1876177691945,157.97349858944358,611.4332909544789,248.8526864311316,67.11413640308777,79.27563743287374
30.8975,148.34322268480912,123.1146371058336,635.313552953293,128.19738842672976,58.07004422903718,70.80033142369034
30.9825,69.6772093962059,106.79573196575244,456.41649954475645,63.068105097270696,54.42504932699859,63.545860335565436
31.0675,24.50966742349009,102.8263038879505,784.3142294843572,21.609085354816653,52.76794666630594,71.16610675019743
31.1525,6.398498961092722,99.72623742344965,715.8980674135786,5.634982770314895,52.901048414578206,66.96752648791501
31.237500000000004,0.0,98.12485900809735,710.0948488843496,0.0,52.11981788203747,68.40432410105319
31.322499999999998,0.0,96.6600009628125,738.3810045353971,0.0,51.275302943990866,68.18104153570954
31.407500000000002,0.0,98.82299768059707,705.2460660999504,0.0,51.359039643425874,67.0264234811774
31.4925,0.0,94.77849801985704,597.1961880938275,0.0,50.391647719548715,62.9551504125463
31.5775,0.0,101.06261929645504,748.6887928979507,0.0,51.9733271077505,68.66000429165258
31.6625,0.0,96.97647954074695,497.1593606799722,0.0,51.38389589570927,62.15596902087894
31.7475,0.0,97.43322092401537,594.4896405817564,0.0,51.75909393619635,64.45929434770659
31.832500000000003,0.0,100.91150712184162,660.8341626559147,0.0,51.86997802262952,65.9777180231438
31.917500000000004,0.0,100.70336537188572,691.1696681177693,0.0,51.152632023097034,65.85783950466298
32.0025,0.0,99.90709883873288,765.2317978154695,0.0,50.9016473281049,67.41314518557495
32.087500000000006,0.0,91.68485854270136,597.9014644024892,0.0,49.36543210892747,62.49782264601046
32.1725,0.0,93.20989774818314,636.5970796642717,0.0,49.795450907395,63.79150087734055
32.2575,0.0,95.3915843415182,713.3776416272558,0.0,50.231501063051155,67.18370783931749
32.3425,0.0,89.72529314604765,586.5018874137609,0.0,49.57344200322542,62.27259245004757
32.4275,0.0,93.59781261622767,477.45446787016465,0.0,50.073444604177695,59.940968783700136
32.5125,0.0,91.17985692813427,548.7179344607899,0.0,49.457198737115135,62.128256730055604
32.5975,0.0,94.90957818715674,629.4318132396425,0.0,50.69480023437788,64.66504129163137
32.682500000000005,0.0,95.72252605504234,546.5912325867939,0.0,51.09036944742238,63.20159509274874
32.767500000000005,0.0,96.67078409530669,711.249395524514,0.0,51.18704773717305,66.99173301399897
32.8525,0.0,95.36792829622257,706.6674066408682,0.0,51.115967039898266,65.72879036625025
32.9375,0.0,99.05977118680796,691.655524218081,0.0,50.800105403066745,65.37479558728414
33.0225,0.0,88.73934926766096,574.6258283440154,0.0,50.20871094721961,63.11537281433722
33.1075,0.0,91.38565463164689,588.2632184289986,0.0,50.56399250482501,62.28453440109458
33.1925,0.0,92.89462830061423,619.2980856711245,0.0,51.79315576444801,63.477810005943425
33.2775,0.0,100.25405543854971,481.43881639107576,0.0,52.72296877368357,63.768833784653935
33.362500000000004,0.0,97.44947634190113,637.2672782380428,0.0,51.71901334285688,66.20494885782928
33.4475,0.0,96.6094414598268,581.4146482511837,0.0,51.31014408155091,64.57237105901982
33.5325,0.0,95.26028609254018,719.90090363722,0.0,51.07535714979244,64.77692257361352
33.6175,0.0,95.15793669445446,667.9104761217529,0.0,50.939122209170456,64.91475777193236
33.7025,0.0,93.83805144223118,666.1533736703168,0.0,49.92861030424878,63.83647388245078
33.7875,0.0,93.07540576016943,809.382191826927,0.0,50.10799972985371,68.22074777687294
33.8725,0.0,93.61908259110022,611.9948217967964,0.0,50.77479632352534,65.09638604299647
33.9575,0.0,100.48013559739152,719.121503670489,0.0,51.51669590976803,67.69401745761527
